Origin,Destination,FlightDate,Price
LGB,PDX,2/23/2018 19:11,134.31
LGB,PDX,2/23/2018 19:11,134.31
LGB,SLC,2/23/2018 19:50,75.47
LGB,SLC,2/23/2018 19:50,75.47
LGB,SJC,2/23/2018 20:46,65.61
LGB,SJC,2/23/2018 20:46,65.61
LGB,JFK,2/23/2018 21:01,312.36
LGB,JFK,2/23/2018 21:01,312.36
LGB,BOS,2/23/2018 21:18,452.53
LGB,BOS,2/23/2018 21:18,452.53
LGB,FLL,2/23/2018 21:34,108.63
LGB,FLL,2/23/2018 21:34,108.63
LGB,SFO,2/24/2018 6:46,55.14
LGB,SFO,2/24/2018 6:46,55.14
LGB,LAS,2/24/2018 6:50,75.47
LGB,LAS,2/24/2018 6:50,75.47
LGB,SLC,2/24/2018 8:07,70.12
LGB,SLC,2/24/2018 8:07,70.12
LGB,SMF,2/24/2018 8:10,91.52
LGB,SMF,2/24/2018 8:10,91.52
LGB,SEA,2/24/2018 8:32,182.45
LGB,SEA,2/24/2018 8:32,182.45
LGB,SJC,2/24/2018 10:52,65.61
LGB,SJC,2/24/2018 10:52,65.61
LGB,PDX,2/24/2018 11:06,121.47
LGB,PDX,2/24/2018 11:06,121.47
LGB,OAK,2/24/2018 11:30,64.77
LGB,OAK,2/24/2018 11:30,64.77
LGB,AUS,2/24/2018 12:25,164.26
LGB,AUS,2/24/2018 12:25,164.26
LGB,RNO,2/24/2018 13:06,84.03
LGB,RNO,2/24/2018 13:06,84.03
LGB,JFK,2/24/2018 21:01,307.29
LGB,JFK,2/24/2018 21:01,307.29
LGB,BOS,2/24/2018 21:18,444.97
LGB,BOS,2/24/2018 21:18,444.97
LGB,FLL,2/24/2018 21:34,108.63
LGB,FLL,2/24/2018 21:34,108.63
LGB,SFO,2/25/2018 6:46,82.96
LGB,SFO,2/25/2018 6:46,82.96
LGB,OAK,2/25/2018 6:49,73.33
LGB,OAK,2/25/2018 6:49,73.33
LGB,SJC,2/25/2018 6:53,75.47
LGB,SJC,2/25/2018 6:53,75.47
LGB,SLC,2/25/2018 8:07,138.59
LGB,SLC,2/25/2018 8:07,138.59
LGB,SMF,2/25/2018 8:10,91.52
LGB,SMF,2/25/2018 8:10,91.52
LGB,SEA,2/25/2018 8:32,182.45
LGB,SEA,2/25/2018 8:32,182.45
LGB,PDX,2/25/2018 11:06,170.68
LGB,PDX,2/25/2018 11:06,170.68
LGB,AUS,2/25/2018 12:25,140.73
LGB,AUS,2/25/2018 12:25,140.73
LGB,RNO,2/25/2018 13:06,84.03
LGB,RNO,2/25/2018 13:06,84.03
LGB,JFK,2/25/2018 14:55,290.78
LGB,JFK,2/25/2018 14:55,290.78
LGB,LAS,2/25/2018 18:27,64.77
LGB,LAS,2/25/2018 18:27,64.77
LGB,BOS,2/25/2018 21:18,257.33
LGB,BOS,2/25/2018 21:18,257.33
LGB,FLL,2/25/2018 21:34,108.63
LGB,FLL,2/25/2018 21:34,108.63
LGB,LAS,2/26/2018 6:50,64.77
LGB,LAS,2/26/2018 6:50,64.77
LGB,SLC,2/26/2018 8:07,70.12
LGB,SLC,2/26/2018 8:07,70.12
LGB,SMF,2/26/2018 8:10,91.52
LGB,SMF,2/26/2018 8:10,91.52
LGB,RNO,2/26/2018 8:21,84.03
LGB,RNO,2/26/2018 8:21,84.03
LGB,SEA,2/26/2018 8:32,182.45
LGB,SEA,2/26/2018 8:32,182.45
LGB,SFO,2/26/2018 10:28,55.14
LGB,SFO,2/26/2018 10:28,55.14
LGB,AUS,2/26/2018 12:25,182.45
LGB,AUS,2/26/2018 12:25,182.45
LGB,JFK,2/26/2018 14:55,182.45
LGB,JFK,2/26/2018 14:55,182.45
LGB,OAK,2/26/2018 15:08,73.33
LGB,OAK,2/26/2018 15:08,73.33
LGB,PDX,2/26/2018 19:11,92.59
LGB,PDX,2/26/2018 19:11,92.59
LGB,SJC,2/26/2018 20:46,65.61
LGB,SJC,2/26/2018 20:46,65.61
LGB,BOS,2/26/2018 21:18,161.05
LGB,BOS,2/26/2018 21:18,161.05
LGB,FLL,2/26/2018 21:34,108.63
LGB,FLL,2/26/2018 21:34,108.63
LGB,SMF,2/27/2018 8:07,80.82
LGB,SMF,2/27/2018 8:07,80.82
LGB,SLC,2/27/2018 8:07,70.12
LGB,SLC,2/27/2018 8:07,70.12
LGB,SEA,2/27/2018 8:32,118.26
LGB,SEA,2/27/2018 8:32,118.26
LGB,RNO,2/27/2018 8:34,84.03
LGB,RNO,2/27/2018 8:34,84.03
LGB,PDX,2/27/2018 10:57,75.47
LGB,PDX,2/27/2018 10:57,75.47
LGB,OAK,2/27/2018 11:28,64.77
LGB,OAK,2/27/2018 11:28,64.77
LGB,AUS,2/27/2018 12:15,110.77
LGB,AUS,2/27/2018 12:15,110.77
LGB,JFK,2/27/2018 14:54,139.66
LGB,JFK,2/27/2018 14:54,139.66
LGB,LAS,2/27/2018 16:59,64.77
LGB,LAS,2/27/2018 16:59,64.77
LGB,SJC,2/27/2018 17:15,65.61
LGB,SJC,2/27/2018 17:15,65.61
LGB,SFO,2/27/2018 20:35,55.14
LGB,SFO,2/27/2018 20:35,55.14
LGB,FLL,2/27/2018 21:12,108.63
LGB,FLL,2/27/2018 21:12,108.63
LGB,BOS,2/27/2018 21:16,161.05
LGB,BOS,2/27/2018 21:16,161.05
LGB,SMF,2/28/2018 8:07,80.82
LGB,SMF,2/28/2018 8:07,80.82
LGB,SEA,2/28/2018 8:32,102.21
LGB,SEA,2/28/2018 8:32,102.21
LGB,RNO,2/28/2018 8:34,84.03
LGB,RNO,2/28/2018 8:34,84.03
LGB,SLC,2/28/2018 10:18,70.12
LGB,SLC,2/28/2018 10:18,70.12
LGB,PDX,2/28/2018 10:57,75.47
LGB,PDX,2/28/2018 10:57,75.47
LGB,OAK,2/28/2018 11:28,64.77
LGB,OAK,2/28/2018 11:28,64.77
LGB,AUS,2/28/2018 12:15,110.77
LGB,AUS,2/28/2018 12:15,110.77
LGB,SFO,2/28/2018 12:52,55.14
LGB,SFO,2/28/2018 12:52,55.14
LGB,JFK,2/28/2018 14:54,139.66
LGB,JFK,2/28/2018 14:54,139.66
LGB,LAS,2/28/2018 16:59,64.77
LGB,LAS,2/28/2018 16:59,64.77
LGB,SJC,2/28/2018 17:15,65.61
LGB,SJC,2/28/2018 17:15,65.61
LGB,FLL,2/28/2018 21:12,108.63
LGB,FLL,2/28/2018 21:12,108.63
LGB,BOS,2/28/2018 21:16,139.66
LGB,BOS,2/28/2018 21:16,139.66
LGB,OAK,3/1/2018 6:50,64.77
LGB,OAK,3/1/2018 6:50,64.77
LGB,LAS,3/1/2018 7:17,75.47
LGB,LAS,3/1/2018 7:17,75.47
LGB,RNO,3/1/2018 8:34,84.03
LGB,RNO,3/1/2018 8:34,84.03
LGB,SLC,3/1/2018 10:18,70.12
LGB,SLC,3/1/2018 10:18,70.12
LGB,SJC,3/1/2018 10:59,65.61
LGB,SJC,3/1/2018 10:59,65.61
LGB,AUS,3/1/2018 12:15,113.98
LGB,AUS,3/1/2018 12:15,113.98
LGB,SFO,3/1/2018 12:52,55.14
LGB,SFO,3/1/2018 12:52,55.14
LGB,SEA,3/1/2018 14:29,104.35
LGB,SEA,3/1/2018 14:29,104.35
LGB,JFK,3/1/2018 14:54,150.35
LGB,JFK,3/1/2018 14:54,150.35
LGB,SMF,3/1/2018 16:40,91.52
LGB,SMF,3/1/2018 16:40,91.52
LGB,PDX,3/1/2018 19:26,92.59
LGB,PDX,3/1/2018 19:26,92.59
LGB,FLL,3/1/2018 21:12,108.63
LGB,FLL,3/1/2018 21:12,108.63
LGB,BOS,3/1/2018 21:16,145.02
LGB,BOS,3/1/2018 21:16,145.02
LGB,SLC,3/2/2018 8:07,75.47
LGB,SLC,3/2/2018 8:07,75.47
LGB,RNO,3/2/2018 8:34,94.73
LGB,RNO,3/2/2018 8:34,94.73
LGB,PDX,3/2/2018 10:57,124.68
LGB,PDX,3/2/2018 10:57,124.68
LGB,SJC,3/2/2018 10:59,65.61
LGB,SJC,3/2/2018 10:59,65.61
LGB,AUS,3/2/2018 12:15,140.73
LGB,AUS,3/2/2018 12:15,140.73
LGB,SEA,3/2/2018 14:29,104.35
LGB,SEA,3/2/2018 14:29,104.35
LGB,JFK,3/2/2018 14:54,150.35
LGB,JFK,3/2/2018 14:54,150.35
LGB,SMF,3/2/2018 16:40,91.52
LGB,SMF,3/2/2018 16:40,91.52
LGB,LAS,3/2/2018 16:59,130.03
LGB,LAS,3/2/2018 16:59,130.03
LGB,OAK,3/2/2018 20:00,64.77
LGB,OAK,3/2/2018 20:00,64.77
LGB,SFO,3/2/2018 20:35,55.14
LGB,SFO,3/2/2018 20:35,55.14
LGB,FLL,3/2/2018 21:12,172.82
LGB,FLL,3/2/2018 21:12,172.82
LGB,BOS,3/2/2018 21:16,161.05
LGB,BOS,3/2/2018 21:16,161.05
LGB,OAK,3/3/2018 6:50,73.33
LGB,OAK,3/3/2018 6:50,73.33
LGB,SMF,3/3/2018 8:07,91.52
LGB,SMF,3/3/2018 8:07,91.52
LGB,SEA,3/3/2018 8:32,102.21
LGB,SEA,3/3/2018 8:32,102.21
LGB,RNO,3/3/2018 8:34,84.03
LGB,RNO,3/3/2018 8:34,84.03
LGB,PDX,3/3/2018 10:57,121.47
LGB,PDX,3/3/2018 10:57,121.47
LGB,AUS,3/3/2018 12:15,110.77
LGB,AUS,3/3/2018 12:15,110.77
LGB,SFO,3/3/2018 12:52,55.14
LGB,SFO,3/3/2018 12:52,55.14
LGB,JFK,3/3/2018 14:54,182.45
LGB,JFK,3/3/2018 14:54,182.45
LGB,LAS,3/3/2018 16:59,75.47
LGB,LAS,3/3/2018 16:59,75.47
LGB,SLC,3/3/2018 19:45,95.8
LGB,SLC,3/3/2018 19:45,95.8
LGB,SJC,3/3/2018 20:23,65.61
LGB,SJC,3/3/2018 20:23,65.61
LGB,FLL,3/3/2018 21:12,108.63
LGB,FLL,3/3/2018 21:12,108.63
LGB,BOS,3/3/2018 21:16,209.19
LGB,BOS,3/3/2018 21:16,209.19
LGB,OAK,3/4/2018 6:50,86.17
LGB,OAK,3/4/2018 6:50,86.17
LGB,SLC,3/4/2018 8:07,95.8
LGB,SLC,3/4/2018 8:07,95.8
LGB,SMF,3/4/2018 8:07,91.52
LGB,SMF,3/4/2018 8:07,91.52
LGB,SEA,3/4/2018 8:32,138.59
LGB,SEA,3/4/2018 8:32,138.59
LGB,RNO,3/4/2018 8:34,84.03
LGB,RNO,3/4/2018 8:34,84.03
LGB,SJC,3/4/2018 10:59,65.61
LGB,SJC,3/4/2018 10:59,65.61
LGB,AUS,3/4/2018 12:15,140.73
LGB,AUS,3/4/2018 12:15,140.73
LGB,LAS,3/4/2018 16:59,64.77
LGB,LAS,3/4/2018 16:59,64.77
LGB,PDX,3/4/2018 19:26,124.68
LGB,PDX,3/4/2018 19:26,124.68
LGB,SFO,3/4/2018 20:35,65.61
LGB,SFO,3/4/2018 20:35,65.61
LGB,JFK,3/4/2018 20:57,150.35
LGB,JFK,3/4/2018 20:57,150.35
LGB,FLL,3/4/2018 21:12,108.63
LGB,FLL,3/4/2018 21:12,108.63
LGB,BOS,3/4/2018 21:16,209.19
LGB,BOS,3/4/2018 21:16,209.19
LGB,SEA,3/5/2018 8:32,104.35
LGB,SEA,3/5/2018 8:32,104.35
LGB,RNO,3/5/2018 8:34,84.03
LGB,RNO,3/5/2018 8:34,84.03
LGB,SFO,3/5/2018 10:40,65.61
LGB,SFO,3/5/2018 10:40,65.61
LGB,OAK,3/5/2018 11:29,73.33
LGB,OAK,3/5/2018 11:29,73.33
LGB,AUS,3/5/2018 12:15,113.98
LGB,AUS,3/5/2018 12:15,113.98
LGB,LAS,3/5/2018 13:04,64.77
LGB,LAS,3/5/2018 13:04,64.77
LGB,SMF,3/5/2018 16:40,91.52
LGB,SMF,3/5/2018 16:40,91.52
LGB,SJC,3/5/2018 17:15,65.61
LGB,SJC,3/5/2018 17:15,65.61
LGB,PDX,3/5/2018 19:26,92.59
LGB,PDX,3/5/2018 19:26,92.59
LGB,SLC,3/5/2018 19:45,70.12
LGB,SLC,3/5/2018 19:45,70.12
LGB,JFK,3/5/2018 20:57,150.35
LGB,JFK,3/5/2018 20:57,150.35
LGB,FLL,3/5/2018 21:12,108.63
LGB,FLL,3/5/2018 21:12,108.63
LGB,BOS,3/5/2018 21:16,161.05
LGB,BOS,3/5/2018 21:16,161.05
LGB,SFO,3/6/2018 6:45,64.77
LGB,SFO,3/6/2018 6:45,64.77
LGB,SMF,3/6/2018 8:07,80.82
LGB,SMF,3/6/2018 8:07,80.82
LGB,RNO,3/6/2018 8:34,84.03
LGB,RNO,3/6/2018 8:34,84.03
LGB,SLC,3/6/2018 10:18,70.12
LGB,SLC,3/6/2018 10:18,70.12
LGB,LAS,3/6/2018 10:51,64.77
LGB,LAS,3/6/2018 10:51,64.77
LGB,AUS,3/6/2018 12:15,110.77
LGB,AUS,3/6/2018 12:15,110.77
LGB,SEA,3/6/2018 14:29,102.21
LGB,SEA,3/6/2018 14:29,102.21
LGB,JFK,3/6/2018 14:54,139.66
LGB,JFK,3/6/2018 14:54,139.66
LGB,SJC,3/6/2018 17:15,65.61
LGB,SJC,3/6/2018 17:15,65.61
LGB,PDX,3/6/2018 19:26,92.59
LGB,PDX,3/6/2018 19:26,92.59
LGB,OAK,3/6/2018 20:00,73.33
LGB,OAK,3/6/2018 20:00,73.33
LGB,FLL,3/6/2018 21:12,108.63
LGB,FLL,3/6/2018 21:12,108.63
LGB,BOS,3/6/2018 21:16,139.66
LGB,BOS,3/6/2018 21:16,139.66
LGB,SFO,3/7/2018 6:45,64.77
LGB,SFO,3/7/2018 6:45,64.77
LGB,SMF,3/7/2018 8:07,80.82
LGB,SMF,3/7/2018 8:07,80.82
LGB,SEA,3/7/2018 8:32,102.21
LGB,SEA,3/7/2018 8:32,102.21
LGB,RNO,3/7/2018 8:34,84.03
LGB,RNO,3/7/2018 8:34,84.03
LGB,SLC,3/7/2018 10:18,70.12
LGB,SLC,3/7/2018 10:18,70.12
LGB,AUS,3/7/2018 12:15,110.77
LGB,AUS,3/7/2018 12:15,110.77
LGB,LAS,3/7/2018 13:04,64.77
LGB,LAS,3/7/2018 13:04,64.77
LGB,JFK,3/7/2018 14:54,139.66
LGB,JFK,3/7/2018 14:54,139.66
LGB,OAK,3/7/2018 15:17,73.33
LGB,OAK,3/7/2018 15:17,73.33
LGB,SJC,3/7/2018 17:15,65.61
LGB,SJC,3/7/2018 17:15,65.61
LGB,PDX,3/7/2018 19:26,75.47
LGB,PDX,3/7/2018 19:26,75.47
LGB,FLL,3/7/2018 21:12,108.63
LGB,FLL,3/7/2018 21:12,108.63
LGB,BOS,3/7/2018 21:16,139.66
LGB,BOS,3/7/2018 21:16,139.66
LGB,SMF,3/8/2018 8:07,80.82
LGB,SMF,3/8/2018 8:07,80.82
LGB,SLC,3/8/2018 8:07,70.12
LGB,SLC,3/8/2018 8:07,70.12
LGB,AUS,3/8/2018 8:24,428.49
LGB,AUS,3/8/2018 8:24,428.49
LGB,RNO,3/8/2018 8:34,84.03
LGB,RNO,3/8/2018 8:34,84.03
LGB,SFO,3/8/2018 10:40,65.61
LGB,SFO,3/8/2018 10:40,65.61
LGB,LAS,3/8/2018 10:51,75.47
LGB,LAS,3/8/2018 10:51,75.47
LGB,OAK,3/8/2018 11:29,73.33
LGB,OAK,3/8/2018 11:29,73.33
LGB,SEA,3/8/2018 14:29,104.35
LGB,SEA,3/8/2018 14:29,104.35
LGB,JFK,3/8/2018 14:54,166.4
LGB,JFK,3/8/2018 14:54,166.4
LGB,SJC,3/8/2018 17:15,65.61
LGB,SJC,3/8/2018 17:15,65.61
LGB,PDX,3/8/2018 19:26,92.59
LGB,PDX,3/8/2018 19:26,92.59
LGB,FLL,3/8/2018 21:12,155.7
LGB,FLL,3/8/2018 21:12,155.7
LGB,BOS,3/8/2018 21:16,209.19
LGB,BOS,3/8/2018 21:16,209.19
LGB,SJC,3/9/2018 6:50,65.61
LGB,SJC,3/9/2018 6:50,65.61
LGB,LAS,3/9/2018 7:17,86.17
LGB,LAS,3/9/2018 7:17,86.17
LGB,SMF,3/9/2018 8:07,91.52
LGB,SMF,3/9/2018 8:07,91.52
LGB,AUS,3/9/2018 8:24,308.68
LGB,AUS,3/9/2018 8:24,308.68
LGB,RNO,3/9/2018 8:34,94.73
LGB,RNO,3/9/2018 8:34,94.73
LGB,SLC,3/9/2018 10:18,95.8
LGB,SLC,3/9/2018 10:18,95.8
LGB,SEA,3/9/2018 14:29,104.35
LGB,SEA,3/9/2018 14:29,104.35
LGB,PDX,3/9/2018 19:26,124.68
LGB,PDX,3/9/2018 19:26,124.68
LGB,OAK,3/9/2018 20:00,86.17
LGB,OAK,3/9/2018 20:00,86.17
LGB,SFO,3/9/2018 20:35,65.61
LGB,SFO,3/9/2018 20:35,65.61
LGB,JFK,3/9/2018 20:57,166.4
LGB,JFK,3/9/2018 20:57,166.4
LGB,FLL,3/9/2018 21:12,226.31
LGB,FLL,3/9/2018 21:12,226.31
LGB,BOS,3/9/2018 21:16,257.33
LGB,BOS,3/9/2018 21:16,257.33
LGB,SMF,3/10/2018 8:07,91.52
LGB,SMF,3/10/2018 8:07,91.52
LGB,SLC,3/10/2018 8:07,70.12
LGB,SLC,3/10/2018 8:07,70.12
LGB,AUS,3/10/2018 8:24,241.28
LGB,AUS,3/10/2018 8:24,241.28
LGB,RNO,3/10/2018 8:34,84.03
LGB,RNO,3/10/2018 8:34,84.03
LGB,SFO,3/10/2018 10:40,65.61
LGB,SFO,3/10/2018 10:40,65.61
LGB,SJC,3/10/2018 10:59,65.61
LGB,SJC,3/10/2018 10:59,65.61
LGB,SEA,3/10/2018 14:29,138.59
LGB,SEA,3/10/2018 14:29,138.59
LGB,LAS,3/10/2018 16:59,75.47
LGB,LAS,3/10/2018 16:59,75.47
LGB,PDX,3/10/2018 19:26,124.68
LGB,PDX,3/10/2018 19:26,124.68
LGB,OAK,3/10/2018 20:00,73.33
LGB,OAK,3/10/2018 20:00,73.33
LGB,FLL,3/10/2018 21:08,176.03
LGB,FLL,3/10/2018 21:08,176.03
LGB,BOS,3/10/2018 21:16,540.82
LGB,BOS,3/10/2018 21:16,540.82
LGB,JFK,3/10/2018 21:19,203.84
LGB,JFK,3/10/2018 21:19,203.84
LGB,OAK,3/11/2018 6:50,86.17
LGB,OAK,3/11/2018 6:50,86.17
LGB,LAS,3/11/2018 7:17,64.77
LGB,LAS,3/11/2018 7:17,64.77
LGB,SLC,3/11/2018 8:07,95.8
LGB,SLC,3/11/2018 8:07,95.8
LGB,AUS,3/11/2018 8:24,241.28
LGB,AUS,3/11/2018 8:24,241.28
LGB,RNO,3/11/2018 8:34,84.03
LGB,RNO,3/11/2018 8:34,84.03
LGB,PDX,3/11/2018 10:57,124.68
LGB,PDX,3/11/2018 10:57,124.68
LGB,SFO,3/11/2018 12:48,87
LGB,SFO,3/11/2018 12:48,87
LGB,SEA,3/11/2018 14:29,182.45
LGB,SEA,3/11/2018 14:29,182.45
LGB,JFK,3/11/2018 14:54,203.84
LGB,JFK,3/11/2018 14:54,203.84
LGB,SMF,3/11/2018 16:40,91.52
LGB,SMF,3/11/2018 16:40,91.52
LGB,SJC,3/11/2018 20:29,92.59
LGB,SJC,3/11/2018 20:29,92.59
LGB,FLL,3/11/2018 21:04,155.7
LGB,FLL,3/11/2018 21:04,155.7
LGB,BOS,3/11/2018 21:16,230.59
LGB,BOS,3/11/2018 21:16,230.59
LGB,SLC,3/12/2018 8:07,70.12
LGB,SLC,3/12/2018 8:07,70.12
LGB,AUS,3/12/2018 8:24,225.24
LGB,AUS,3/12/2018 8:24,225.24
LGB,RNO,3/12/2018 8:34,84.03
LGB,RNO,3/12/2018 8:34,84.03
LGB,PDX,3/12/2018 10:57,109.7
LGB,PDX,3/12/2018 10:57,109.7
LGB,SJC,3/12/2018 10:59,65.61
LGB,SJC,3/12/2018 10:59,65.61
LGB,SEA,3/12/2018 14:29,104.35
LGB,SEA,3/12/2018 14:29,104.35
LGB,SFO,3/12/2018 15:47,65.61
LGB,SFO,3/12/2018 15:47,65.61
LGB,SMF,3/12/2018 16:40,91.52
LGB,SMF,3/12/2018 16:40,91.52
LGB,LAS,3/12/2018 16:59,64.77
LGB,LAS,3/12/2018 16:59,64.77
LGB,OAK,3/12/2018 20:00,86.17
LGB,OAK,3/12/2018 20:00,86.17
LGB,JFK,3/12/2018 20:57,166.4
LGB,JFK,3/12/2018 20:57,166.4
LGB,FLL,3/12/2018 21:04,155.7
LGB,FLL,3/12/2018 21:04,155.7
LGB,BOS,3/12/2018 21:16,166.4
LGB,BOS,3/12/2018 21:16,166.4
LGB,SJC,3/13/2018 6:50,65.61
LGB,SJC,3/13/2018 6:50,65.61
LGB,SMF,3/13/2018 8:07,80.82
LGB,SMF,3/13/2018 8:07,80.82
LGB,RNO,3/13/2018 8:34,84.03
LGB,RNO,3/13/2018 8:34,84.03
LGB,PDX,3/13/2018 10:57,92.59
LGB,PDX,3/13/2018 10:57,92.59
LGB,AUS,3/13/2018 12:15,113.98
LGB,AUS,3/13/2018 12:15,113.98
LGB,SEA,3/13/2018 14:29,104.35
LGB,SEA,3/13/2018 14:29,104.35
LGB,JFK,3/13/2018 14:54,182.45
LGB,JFK,3/13/2018 14:54,182.45
LGB,OAK,3/13/2018 15:28,73.33
LGB,OAK,3/13/2018 15:28,73.33
LGB,SFO,3/13/2018 15:47,65.61
LGB,SFO,3/13/2018 15:47,65.61
LGB,LAS,3/13/2018 16:59,64.77
LGB,LAS,3/13/2018 16:59,64.77
LGB,SLC,3/13/2018 19:45,70.12
LGB,SLC,3/13/2018 19:45,70.12
LGB,FLL,3/13/2018 21:04,155.7
LGB,FLL,3/13/2018 21:04,155.7
LGB,BOS,3/13/2018 21:16,166.4
LGB,BOS,3/13/2018 21:16,166.4
LGB,LAS,3/14/2018 7:17,75.47
LGB,LAS,3/14/2018 7:17,75.47
LGB,SMF,3/14/2018 8:07,91.52
LGB,SMF,3/14/2018 8:07,91.52
LGB,RNO,3/14/2018 8:34,84.03
LGB,RNO,3/14/2018 8:34,84.03
LGB,SLC,3/14/2018 10:18,70.12
LGB,SLC,3/14/2018 10:18,70.12
LGB,PDX,3/14/2018 10:57,92.59
LGB,PDX,3/14/2018 10:57,92.59
LGB,OAK,3/14/2018 11:29,73.33
LGB,OAK,3/14/2018 11:29,73.33
LGB,AUS,3/14/2018 12:15,287.28
LGB,AUS,3/14/2018 12:15,287.28
LGB,SEA,3/14/2018 14:29,104.35
LGB,SEA,3/14/2018 14:29,104.35
LGB,JFK,3/14/2018 14:54,203.84
LGB,JFK,3/14/2018 14:54,203.84
LGB,SJC,3/14/2018 17:11,65.61
LGB,SJC,3/14/2018 17:11,65.61
LGB,SFO,3/14/2018 20:35,65.61
LGB,SFO,3/14/2018 20:35,65.61
LGB,FLL,3/14/2018 21:04,155.7
LGB,FLL,3/14/2018 21:04,155.7
LGB,BOS,3/14/2018 21:16,166.4
LGB,BOS,3/14/2018 21:16,166.4
LGB,SFO,3/15/2018 6:45,65.61
LGB,SFO,3/15/2018 6:45,65.61
LGB,OAK,3/15/2018 6:50,73.33
LGB,OAK,3/15/2018 6:50,73.33
LGB,RNO,3/15/2018 8:34,105.42
LGB,RNO,3/15/2018 8:34,105.42
LGB,SLC,3/15/2018 10:18,70.12
LGB,SLC,3/15/2018 10:18,70.12
LGB,LAS,3/15/2018 10:51,130.03
LGB,LAS,3/15/2018 10:51,130.03
LGB,PDX,3/15/2018 10:57,124.68
LGB,PDX,3/15/2018 10:57,124.68
LGB,AUS,3/15/2018 12:15,225.24
LGB,AUS,3/15/2018 12:15,225.24
LGB,SEA,3/15/2018 14:29,159.98
LGB,SEA,3/15/2018 14:29,159.98
LGB,JFK,3/15/2018 14:54,166.4
LGB,JFK,3/15/2018 14:54,166.4
LGB,SMF,3/15/2018 16:40,91.52
LGB,SMF,3/15/2018 16:40,91.52
LGB,SJC,3/15/2018 17:11,65.61
LGB,SJC,3/15/2018 17:11,65.61
LGB,FLL,3/15/2018 21:04,176.03
LGB,FLL,3/15/2018 21:04,176.03
LGB,BOS,3/15/2018 21:16,230.59
LGB,BOS,3/15/2018 21:16,230.59
LGB,SMF,3/16/2018 8:07,91.52
LGB,SMF,3/16/2018 8:07,91.52
LGB,SLC,3/16/2018 8:07,75.47
LGB,SLC,3/16/2018 8:07,75.47
LGB,RNO,3/16/2018 8:34,84.03
LGB,RNO,3/16/2018 8:34,84.03
LGB,PDX,3/16/2018 10:57,124.68
LGB,PDX,3/16/2018 10:57,124.68
LGB,OAK,3/16/2018 11:29,86.17
LGB,OAK,3/16/2018 11:29,86.17
LGB,AUS,3/16/2018 12:15,241.28
LGB,AUS,3/16/2018 12:15,241.28
LGB,SEA,3/16/2018 14:29,159.98
LGB,SEA,3/16/2018 14:29,159.98
LGB,LAS,3/16/2018 16:59,130.03
LGB,LAS,3/16/2018 16:59,130.03
LGB,SJC,3/16/2018 20:29,65.61
LGB,SJC,3/16/2018 20:29,65.61
LGB,SFO,3/16/2018 20:35,65.61
LGB,SFO,3/16/2018 20:35,65.61
LGB,JFK,3/16/2018 20:57,166.4
LGB,JFK,3/16/2018 20:57,166.4
LGB,FLL,3/16/2018 21:04,176.03
LGB,FLL,3/16/2018 21:04,176.03
LGB,BOS,3/16/2018 21:16,230.59
LGB,BOS,3/16/2018 21:16,230.59
LGB,SFO,3/17/2018 6:45,65.61
LGB,SFO,3/17/2018 6:45,65.61
LGB,SJC,3/17/2018 6:50,65.61
LGB,SJC,3/17/2018 6:50,65.61
LGB,OAK,3/17/2018 6:50,73.33
LGB,OAK,3/17/2018 6:50,73.33
LGB,SMF,3/17/2018 8:07,91.52
LGB,SMF,3/17/2018 8:07,91.52
LGB,AUS,3/17/2018 8:24,308.68
LGB,AUS,3/17/2018 8:24,308.68
LGB,RNO,3/17/2018 8:34,84.03
LGB,RNO,3/17/2018 8:34,84.03
LGB,SLC,3/17/2018 10:18,70.12
LGB,SLC,3/17/2018 10:18,70.12
LGB,SEA,3/17/2018 14:29,159.98
LGB,SEA,3/17/2018 14:29,159.98
LGB,JFK,3/17/2018 14:54,262.68
LGB,JFK,3/17/2018 14:54,262.68
LGB,LAS,3/17/2018 18:43,86.17
LGB,LAS,3/17/2018 18:43,86.17
LGB,PDX,3/17/2018 19:26,124.68
LGB,PDX,3/17/2018 19:26,124.68
LGB,FLL,3/17/2018 21:04,200.63
LGB,FLL,3/17/2018 21:04,200.63
LGB,BOS,3/17/2018 21:16,257.33
LGB,BOS,3/17/2018 21:16,257.33
LGB,OAK,3/18/2018 6:50,113.98
LGB,OAK,3/18/2018 6:50,113.98
LGB,SJC,3/18/2018 6:50,92.59
LGB,SJC,3/18/2018 6:50,92.59
LGB,SLC,3/18/2018 8:07,107.56
LGB,SLC,3/18/2018 8:07,107.56
LGB,SMF,3/18/2018 8:07,102.21
LGB,SMF,3/18/2018 8:07,102.21
LGB,RNO,3/18/2018 8:34,84.03
LGB,RNO,3/18/2018 8:34,84.03
LGB,PDX,3/18/2018 10:57,148.21
LGB,PDX,3/18/2018 10:57,148.21
LGB,AUS,3/18/2018 12:15,182.45
LGB,AUS,3/18/2018 12:15,182.45
LGB,SFO,3/18/2018 12:48,87
LGB,SFO,3/18/2018 12:48,87
LGB,SEA,3/18/2018 14:29,182.45
LGB,SEA,3/18/2018 14:29,182.45
LGB,JFK,3/18/2018 14:54,262.68
LGB,JFK,3/18/2018 14:54,262.68
LGB,LAS,3/18/2018 16:59,75.47
LGB,LAS,3/18/2018 16:59,75.47
LGB,FLL,3/18/2018 21:04,176.03
LGB,FLL,3/18/2018 21:04,176.03
